"","word_tokens","nrc","afinn","bing","period"
"2015","risk","anticipation",-2,"negative","2019"
"2016","risk","fear",-2,"negative","2019"
"2017","risk","negative",-2,"negative","2019"
"2018","downgrades",NA,NA,NA,"2019"
"2019","yield",NA,NA,NA,"2019"
"2020","issuers",NA,NA,NA,"2019"
"2021","rose",NA,NA,NA,"2019"
"2022","levels",NA,NA,NA,"2019"
"2023","2016.7in",NA,NA,NA,"2019"
"2024","sign",NA,NA,NA,"2019"
"2025","strong",NA,2,"positive","2019"
"2026","risk","anticipation",-2,"negative","2019"
"2027","risk","fear",-2,"negative","2019"
"2028","risk","negative",-2,"negative","2019"
"2029","appetite",NA,NA,NA,"2019"
"2030","investor",NA,NA,NA,"2019"
"2031","demand","anger",-1,NA,"2019"
"2032","demand","negative",-1,NA,"2019"
"2033","risk","anticipation",-2,"negative","2019"
"2034","risk","fear",-2,"negative","2019"
"2035","risk","negative",-2,"negative","2019"
"2036","bonds","negative",NA,NA,"2019"
"2037","remained",NA,NA,NA,"2019"
"2038","market",NA,NA,NA,"2019"
"2039","yield",NA,NA,NA,"2019"
"2040","bonds","negative",NA,NA,"2019"
"2041","issuance",NA,NA,NA,"2019"
"2042","34",NA,NA,NA,"2019"
"2043","billion",NA,NA,NA,"2019"
"2044","september",NA,NA,NA,"2019"
"2045","exceeding",NA,NA,"positive","2019"
"2046","monthly",NA,NA,NA,"2019"
"2047","totals",NA,NA,NA,"2019"
"2048","january",NA,NA,NA,"2019"
"2049","2018",NA,NA,NA,"2019"
"2050","23",NA,NA,NA,"2019"
"2051","billion",NA,NA,NA,"2019"
"2052","monthly",NA,NA,NA,"2019"
"2053","average",NA,NA,NA,"2019"
"2054","2010",NA,NA,NA,"2019"
"2055","2017",NA,NA,NA,"2019"
"2056","similarly",NA,NA,NA,"2019"
"2057","october",NA,NA,NA,"2019"
"2058","bond",NA,NA,NA,"2019"
"2059","investment",NA,NA,NA,"2019"
"2060","funds",NA,NA,NA,"2019"
"2061","focus","positive",NA,NA,"2019"
"2062","countries",NA,NA,NA,"2019"
"2063","classified",NA,NA,NA,"2019"
"2064","frontier",NA,NA,NA,"2019"
"2065","markets",NA,NA,NA,"2019"
"2066","inflow",NA,NA,NA,"2019"
"2067","previous",NA,NA,NA,"2019"
"2068","12",NA,NA,NA,"2019"
"2069","months",NA,NA,NA,"2019"
"2070","total",NA,NA,NA,"2019"
"2071","assets","positive",2,NA,"2019"
"2072","managed",NA,NA,NA,"2019"
"2073","funds",NA,NA,NA,"2019"
"2074","rose",NA,NA,NA,"2019"
"2075","3.7",NA,NA,NA,"2019"
"2076","billion",NA,NA,NA,"2019"
"2077","november",NA,NA,NA,"2019"
"2078","2018",NA,NA,NA,"2019"
"2079","5.4",NA,NA,NA,"2019"
"2080","billion",NA,NA,NA,"2019"
"2081","october.the",NA,NA,NA,"2019"
"2082","mid",NA,NA,NA,"2019"
"2083","september",NA,NA,NA,"2019"
"2084","tensions",NA,NA,NA,"2019"
"2085","dollar",NA,NA,NA,"2019"
"2086","market",NA,NA,NA,"2019"
"2087","repurchase",NA,NA,NA,"2019"
"2088","agreements",NA,NA,NA,"2019"
"2089","repos",NA,NA,NA,"2019"
"2090","highly",NA,NA,NA,"2019"
"2091","unusual",NA,NA,"negative","2019"
"2092","repo",NA,NA,NA,"2019"
"2093","rates",NA,NA,NA,"2019"
"2094","typically",NA,NA,NA,"2019"
"2095","fluctuate",NA,NA,NA,"2019"
"2096","intraday",NA,NA,NA,"2019"
"2097","range",NA,NA,NA,"2019"
"2098","10",NA,NA,NA,"2019"
"2099","basis",NA,NA,NA,"2019"
"2100","20",NA,NA,NA,"2019"
"2101","basis",NA,NA,NA,"2019"
"2102","17",NA,NA,NA,"2019"
"2103","september",NA,NA,NA,"2019"
"2104","secured",NA,2,NA,"2019"
"2105","overnight",NA,NA,NA,"2019"
"2106","funding",NA,NA,NA,"2019"
"2107","rate",NA,NA,NA,"2019"
"2108","sofr",NA,NA,NA,"2019"
"2109","repo",NA,NA,NA,"2019"
"2110","market",NA,NA,NA,"2019"
"2111","based",NA,NA,NA,"2019"
"2112","dollar",NA,NA,NA,"2019"
"2113","overnight",NA,NA,NA,"2019"
"2114","reference",NA,NA,NA,"2019"
"2115","rate",NA,NA,NA,"2019"
"2116","doubled",NA,NA,NA,"2019"
"2117","intraday",NA,NA,NA,"2019"
"2118","range",NA,NA,NA,"2019"
"2119","jumped",NA,NA,NA,"2019"
"2120","700",NA,NA,NA,"2019"
"2121","basis",NA,NA,NA,"2019"
"2122","intraday",NA,NA,NA,"2019"
"2123","volatility","anger",NA,"negative","2019"
"2124","volatility","anticipation",NA,"negative","2019"
"2125","volatility","fear",NA,"negative","2019"
"2126","volatility","negative",NA,"negative","2019"
"2127","volatility","surprise",NA,"negative","2019"
"2128","federal",NA,NA,NA,"2019"
"2129","funds",NA,NA,NA,"2019"
"2130","rate",NA,NA,NA,"2019"
"2131","unusually",NA,NA,"negative","2019"
"2132","reasons",NA,NA,NA,"2019"
"2133","dislocation",NA,NA,NA,"2019"
"2134","extensively",NA,NA,NA,"2019"
"2135","debated",NA,NA,NA,"2019"
"2136","explanations",NA,NA,NA,"2019"
"2137","include","positive",NA,NA,"2019"
"2138","due",NA,NA,NA,"2019"
"2139","date",NA,NA,NA,"2019"
"2140","corporate",NA,NA,NA,"2019"
"2141","taxes",NA,NA,NA,"2019"
"2142","settlement",NA,NA,NA,"2019"
"2143","treasury",NA,NA,NA,"2019"
"2144","securities","trust",NA,NA,"2019"
"2145","temporary",NA,NA,NA,"2019"
"2146","factors",NA,NA,NA,"2019"
"2147","explain","positive",NA,NA,"2019"
"2148","explain","trust",NA,NA,"2019"
"2149","exceptional",NA,NA,"positive","2019"
"2150","jump","joy",NA,NA,"2019"
"2151","jump","positive",NA,NA,"2019"
"2152","repo",NA,NA,NA,"2019"
"2153","rates.this",NA,NA,NA,"2019"
"2154","box",NA,NA,NA,"2019"
"2155","focuses",NA,NA,NA,"2019"
"2156","distribution",NA,NA,NA,"2019"
"2157","liquid",NA,NA,NA,"2019"
"2158","assets","positive",2,NA,"2019"
"2159","banking",NA,NA,NA,"2019"
"2160","system","trust",NA,NA,"2019"
"2161","underlying",NA,NA,NA,"2019"
"2162","structural","trust",NA,NA,"2019"
"2163","factor",NA,NA,NA,"2019"
"2164","amplified",NA,NA,NA,"2019"
"2165","repo",NA,NA,NA,"2019"
"2166","rate",NA,NA,NA,"2019"
"2167","reaction",NA,NA,NA,"2019"
"2168","repo",NA,NA,NA,"2019"
"2169","markets",NA,NA,NA,"2019"
"2170","rely",NA,NA,NA,"2019"
"2171","heavily","negative",NA,NA,"2019"
"2172","banks",NA,NA,NA,"2019"
"2173","marginal",NA,NA,"negative","2019"
"2174","lenders",NA,NA,NA,"2019"
"2175","composition",NA,NA,NA,"2019"
"2176","liquid",NA,NA,NA,"2019"
"2177","assets","positive",2,NA,"2019"
"2178","skewed","anger",NA,NA,"2019"
"2179","skewed","anticipation",NA,NA,"2019"
"2180","skewed","negative",NA,NA,"2019"
"2181","treasuries",NA,NA,NA,"2019"
"2182","ability","positive",2,NA,"2019"
"2183","supply","positive",NA,NA,"2019"
"2184","funding",NA,NA,NA,"2019"
"2185","short",NA,NA,NA,"2019"
"2186","notice",NA,NA,NA,"2019"
"2187","repo",NA,NA,NA,"2019"
"2188","markets",NA,NA,NA,"2019"
"2189","diminished","negative",NA,NA,"2019"
"2190","time","anticipation",NA,NA,"2019"
"2191","increased",NA,1,NA,"2019"
"2192","demand","anger",-1,NA,"2019"
"2193","demand","negative",-1,NA,"2019"
"2194","funding",NA,NA,NA,"2019"
"2195","leveraged",NA,NA,NA,"2019"
"2196","financial",NA,NA,NA,"2019"
"2197","institutions",NA,NA,NA,"2019"
"2198","hedge",NA,NA,"negative","2019"
"2199","funds",NA,NA,NA,"2019"
"2200","treasury",NA,NA,NA,"2019"
"2201","repos",NA,NA,NA,"2019"
"2202","appears",NA,NA,NA,"2019"
"2203","compounded",NA,NA,NA,"2019"
"2204","strains",NA,NA,NA,"2019"
"2205","temporary",NA,NA,NA,"2019"
"2206","factors",NA,NA,NA,"2019"
"2207","finally","anticipation",NA,NA,"2019"
"2208","finally","disgust",NA,NA,"2019"
"2209","finally","joy",NA,NA,"2019"
"2210","finally","positive",NA,NA,"2019"
"2211","finally","surprise",NA,NA,"2019"
"2212","finally","trust",NA,NA,"2019"
"2213","stress","negative",NA,"negative","2019"
"2214","amplified",NA,NA,NA,"2019"
"2215","hysteresis",NA,NA,NA,"2019"
"2216","effects",NA,NA,NA,"2019"
"2217","brought",NA,NA,NA,"2019"
"2218","period",NA,NA,NA,"2019"
"2219","abundant","joy",NA,"positive","2019"
"2220","abundant","positive",NA,"positive","2019"
"2221","reserves",NA,NA,NA,"2019"
"2222","owing","anger",NA,NA,"2019"
"2223","owing","anticipation",NA,NA,"2019"
"2224","owing","disgust",NA,NA,"2019"
"2225","owing","fear",NA,NA,"2019"
"2226","owing","negative",NA,NA,"2019"
"2227","owing","sadness",NA,NA,"2019"
"2228","owing","trust",NA,NA,"2019"
"2229","federal",NA,NA,NA,"2019"
"2230","reserve's",NA,NA,NA,"2019"
"2231","scale",NA,NA,NA,"2019"
"2232","asset",NA,2,NA,"2019"
"2233","purchases.a",NA,NA,NA,"2019"
"2234","repo",NA,NA,NA,"2019"
"2235","transaction","trust",NA,NA,"2019"
"2236","short",NA,NA,NA,"2019"
"2237","term",NA,NA,NA,"2019"
"2238","overnight",NA,NA,NA,"2019"
"2239","collateralised",NA,NA,NA,"2019"
"2240","loan",NA,NA,NA,"2019"
"2241","borrower","negative",NA,NA,"2019"
"2242","cash","anger",NA,NA,"2019"
"2243","cash","anticipation",NA,NA,"2019"
"2244","cash","fear",NA,NA,"2019"
"2245","cash","joy",NA,NA,"2019"
"2246","cash","positive",NA,NA,"2019"
"2247","cash","trust",NA,NA,"2019"
"2248","sells",NA,NA,NA,"2019"
"2249","security",NA,NA,NA,"2019"
"2250","typically",NA,NA,NA,"2019"
"2251","government","fear",NA,NA,"2019"
"2252","government","negative",NA,NA,"2019"
"2253","bonds","negative",NA,NA,"2019"
"2254","collateral","trust",NA,NA,"2019"
"2255","lender","trust",NA,NA,"2019"
"2256","commitment",NA,2,"positive","2019"
"2257","buy",NA,NA,NA,"2019"
"2258","price",NA,NA,NA,"2019"
"2259","repo",NA,NA,NA,"2019"
"2260","markets",NA,NA,NA,"2019"
"2261","redistribute",NA,NA,NA,"2019"
"2262","liquidity",NA,NA,NA,"2019"
"2263","financial",NA,NA,NA,"2019"
"2264","institutions",NA,NA,NA,"2019"
"2265","banks",NA,NA,NA,"2019"
"2266","federal",NA,NA,NA,"2019"
"2267","funds",NA,NA,NA,"2019"
"2268","market",NA,NA,NA,"2019"
"2269","insurance",NA,NA,NA,"2019"
"2270","companies",NA,NA,NA,"2019"
"2271","asset",NA,2,NA,"2019"
"2272","managers",NA,NA,NA,"2019"
"2273","money","anger",NA,NA,"2019"
"2274","money","anticipation",NA,NA,"2019"
"2275","money","joy",NA,NA,"2019"
"2276","money","positive",NA,NA,"2019"
"2277","money","surprise",NA,NA,"2019"
"2278","money","trust",NA,NA,"2019"
"2279","market",NA,NA,NA,"2019"
"2280","funds",NA,NA,NA,"2019"
"2281","institutional",NA,NA,NA,"2019"
"2282","investors",NA,NA,NA,"2019"
"2283","financial",NA,NA,NA,"2019"
"2284","markets",NA,NA,NA,"2019"
"2285","function",NA,NA,NA,"2019"
"2286","smoothly",NA,NA,"positive","2019"
"2287","sustained",NA,NA,NA,"2019"
"2288","disruption","anger",-2,"negative","2019"
"2289","disruption","fear",-2,"negative","2019"
"2290","disruption","negative",-2,"negative","2019"
"2291","disruption","surprise",-2,"negative","2019"
"2292","market",NA,NA,NA,"2019"
"2293","daily","anticipation",NA,NA,"2019"
"2294","turnover",NA,NA,NA,"2019"
"2295","market",NA,NA,NA,"2019"
"2296","1",NA,NA,NA,"2019"
"2297","trillion",NA,NA,NA,"2019"
"2298","quickly",NA,NA,NA,"2019"
"2299","ripple",NA,NA,NA,"2019"
"2300","financial",NA,NA,NA,"2019"
"2301","system","trust",NA,NA,"2019"
"2302","freezing","negative",NA,"negative","2019"
"2303","repo",NA,NA,NA,"2019"
"2304","markets",NA,NA,NA,"2019"
"2305","late","negative",NA,NA,"2019"
"2306","late","sadness",NA,NA,"2019"
"2307","2008",NA,NA,NA,"2019"
"2308","damaging",NA,NA,"negative","2019"
"2309","aspects",NA,NA,NA,"2019"
"2310","financial",NA,NA,NA,"2019"
"2311","crisis","negative",-3,"negative","2019"
"2312","gfc",NA,NA,NA,"2019"
"2313","liquid",NA,NA,NA,"2019"
"2314","asset",NA,2,NA,"2019"
"2315","holdings",NA,NA,NA,"2019"
"2316","banks",NA,NA,NA,"2019"
"2317","composition",NA,NA,NA,"2019"
"2318","changed",NA,NA,NA,"2019"
"2319","significantly",NA,NA,NA,"2019"
"2320","gfc",NA,NA,NA,"2019"
"2321","successive",NA,NA,NA,"2019"
"2322","rounds",NA,NA,NA,"2019"
"2323","scale",NA,NA,NA,"2019"
"2324","asset",NA,2,NA,"2019"
"2325","purchases",NA,NA,NA,"2019"
"2326","reduced",NA,NA,NA,"2019"
"2327","free",NA,1,"positive","2019"
"2328","float",NA,NA,NA,"2019"
"2329","dated",NA,NA,NA,"2019"
"2330","treasuries",NA,NA,NA,"2019"
"2331","market",NA,NA,NA,"2019"
"2332","2008",NA,NA,NA,"2019"
"2333","october",NA,NA,NA,"2019"
"2334","2014",NA,NA,NA,"2019"
"2335","flip",NA,NA,NA,"2019"
"2336","banks",NA,NA,NA,"2019"
"2337","accumulated",NA,NA,NA,"2019"
"2338","amounts",NA,NA,NA,"2019"
"2339","reserve","positive",NA,NA,"2019"
"2340","balances",NA,NA,NA,"2019"
"2341","remunerated",NA,NA,NA,"2019"
"2342","fed's",NA,NA,NA,"2019"
"2343","excess","negative",NA,NA,"2019"
"2344","reserves",NA,NA,NA,"2019"
"2345","ioer",NA,NA,NA,"2019"
"2346","graph",NA,NA,NA,"2019"
"2347","1",NA,NA,NA,"2019"
"2348","left",NA,NA,NA,"2019"
"2349","hand",NA,NA,NA,"2019"
"2350","panel",NA,NA,NA,"2019"
"2351","red",NA,NA,NA,"2019"
"2352","line",NA,NA,NA,"2019"
"2353","federal",NA,NA,NA,"2019"
"2354","reserve","positive",NA,NA,"2019"
"2355","started",NA,NA,NA,"2019"
"2356","run",NA,NA,NA,"2019"
"2357","balance","positive",NA,NA,"2019"
"2358","sheet",NA,NA,NA,"2019"
"2359","october",NA,NA,NA,"2019"
"2360","2017",NA,NA,NA,"2019"
"2361","reserves",NA,NA,NA,"2019"
"2362","contracted","negative",NA,NA,"2019"
"2363","quickly",NA,NA,NA,"2019"
"2364","orderly","positive",NA,"positive","2019"
"2365","intended","anticipation",NA,NA,"2019"
"2366","intended","positive",NA,NA,"2019"
"2367","alongside",NA,NA,NA,"2019"
"2368","banks",NA,NA,NA,"2019"
"2369","holdings",NA,NA,NA,"2019"
"2370","treasuries",NA,NA,NA,"2019"
"2371","increased",NA,1,NA,"2019"
"2372","trebling",NA,NA,NA,"2019"
"2373","2013",NA,NA,NA,"2019"
"2374","quarter",NA,NA,NA,"2019"
"2375","2019",NA,NA,NA,"2019"
"2376","blue","sadness",NA,NA,"2019"
"2377","line",NA,NA,NA,"2019"
"2378","repo",NA,NA,NA,"2019"
"2379","rates",NA,NA,NA,"2019"
"2380","started",NA,NA,NA,"2019"
"2381","increase","positive",1,NA,"2019"
"2382","ioer",NA,NA,NA,"2019"
"2383","mid",NA,NA,NA,"2019"
"2384","2018",NA,NA,NA,"2019"
"2385","owing","anger",NA,NA,"2019"
"2386","owing","anticipation",NA,NA,"2019"
"2387","owing","disgust",NA,NA,"2019"
"2388","owing","fear",NA,NA,"2019"
"2389","owing","negative",NA,NA,"2019"
"2390","owing","sadness",NA,NA,"2019"
"2391","owing","trust",NA,NA,"2019"
"2392","issuance",NA,NA,NA,"2019"
"2393","treasuries",NA,NA,NA,"2019"
"2394","remarkable","joy",2,"positive","2019"
"2395","remarkable","positive",2,"positive","2019"
"2396","remarkable","surprise",2,"positive","2019"
"2397","remarkable","trust",2,"positive","2019"
"2398","shift",NA,NA,NA,"2019"
"2399","banking",NA,NA,NA,"2019"
"2400","system","trust",NA,NA,"2019"
"2401","hitherto","negative",NA,NA,"2019"
"2402","net",NA,NA,NA,"2019"
"2403","provider",NA,NA,NA,"2019"
"2404","collateral","trust",NA,NA,"2019"
"2405","net",NA,NA,NA,"2019"
"2406","provider",NA,NA,NA,"2019"
"2407","funds",NA,NA,NA,"2019"
"2408","repo",NA,NA,NA,"2019"
"2409","markets",NA,NA,NA,"2019"
"2410","largest",NA,NA,NA,"2019"
"2411","banks",NA,NA,NA,"2019"
"2412","specifically",NA,NA,NA,"2019"
"2413","key",NA,NA,NA,"2019"
"2414","players",NA,NA,NA,"2019"
"2415","net",NA,NA,NA,"2019"
"2416","lending",NA,NA,NA,"2019"
"2417","position",NA,NA,NA,"2019"
"2418","reverse",NA,NA,NA,"2019"
"2419","repo",NA,NA,NA,"2019"
"2420","assets","positive",2,NA,"2019"
"2421","minus",NA,NA,NA,"2019"
"2422","repo",NA,NA,NA,"2019"
"2423","liabilities",NA,NA,NA,"2019"
"2424","increased",NA,1,NA,"2019"
"2425","quickly",NA,NA,NA,"2019"
"2426","reaching",NA,1,NA,"2019"
"2427","300",NA,NA,NA,"2019"
"2428","billion",NA,NA,NA,"2019"
"2429","june",NA,NA,NA,"2019"
"2430","2019",NA,NA,NA,"2019"
"2431","graph",NA,NA,NA,"2019"
"2432","1",NA,NA,NA,"2019"
"2433","centre",NA,NA,NA,"2019"
"2434","panel",NA,NA,NA,"2019"
"2435","red",NA,NA,NA,"2019"
"2436","bars",NA,NA,NA,"2019"
"2437","time","anticipation",NA,NA,"2019"
"2438","largest",NA,NA,NA,"2019"
"2439","25",NA,NA,NA,"2019"
"2440","banks",NA,NA,NA,"2019"
"2441","reduced",NA,NA,NA,"2019"
"2442","demand","anger",-1,NA,"2019"
"2443","demand","negative",-1,NA,"2019"
"2444","repo",NA,NA,NA,"2019"
"2445","funding",NA,NA,NA,"2019"
"2446","net",NA,NA,NA,"2019"
"2447","repo",NA,NA,NA,"2019"
"2448","position",NA,NA,NA,"2019"
"2449","banking",NA,NA,NA,"2019"
"2450","sector",NA,NA,NA,"2019"
"2451","positive",NA,2,"positive","2019"
"2452","centre",NA,NA,NA,"2019"
"2453","panel",NA,NA,NA,"2019"
"2454","dashed","anger",NA,NA,"2019"
"2455","dashed","fear",NA,NA,"2019"
"2456","dashed","negative",NA,NA,"2019"
"2457","dashed","sadness",NA,NA,"2019"
"2458","line",NA,NA,NA,"2019"
"2459","banks",NA,NA,NA,"2019"
"2460","marginal",NA,NA,"negative","2019"
"2461","lender","trust",NA,NA,"2019"
"2462","possibly",NA,NA,NA,"2019"
"2463","banks",NA,NA,NA,"2019"
"2464","scale",NA,NA,NA,"2019"
"2465","bank","trust",NA,NA,"2019"
"2466","cash","anger",NA,NA,"2019"
"2467","cash","anticipation",NA,NA,"2019"
"2468","cash","fear",NA,NA,"2019"
"2469","cash","joy",NA,NA,"2019"
"2470","cash","positive",NA,NA,"2019"
"2471","cash","trust",NA,NA,"2019"
"2472","suppliers",NA,NA,NA,"2019"
"2473","money","anger",NA,NA,"2019"
"2474","money","anticipation",NA,NA,"2019"
"2475","money","joy",NA,NA,"2019"
"2476","money","positive",NA,NA,"2019"
"2477","money","surprise",NA,NA,"2019"
"2478","money","trust",NA,NA,"2019"
"2479","market",NA,NA,NA,"2019"
"2480","funds",NA,NA,NA,"2019"
"2481","mmfs",NA,NA,NA,"2019"
"2482","hit","anger",NA,NA,"2019"
"2483","hit","negative",NA,NA,"2019"
"2484","exposure",NA,NA,NA,"2019"
"2485","limits",NA,-1,"negative","2019"
"2486","concurrent",NA,NA,NA,"2019"
"2487","growing",NA,1,NA,"2019"
"2488","role",NA,NA,NA,"2019"
"2489","largest",NA,NA,NA,"2019"
"2490","banks",NA,NA,NA,"2019"
"2491","repo",NA,NA,NA,"2019"
"2492","market",NA,NA,NA,"2019"
"2493","liquid",NA,NA,NA,"2019"
"2494","asset",NA,2,NA,"2019"
"2495","holdings",NA,NA,NA,"2019"
"2496","increasingly",NA,NA,NA,"2019"
"2497","skewed","anger",NA,NA,"2019"
"2498","skewed","anticipation",NA,NA,"2019"
"2499","skewed","negative",NA,NA,"2019"
"2500","treasuries",NA,NA,NA,"2019"
"2501","banks",NA,NA,NA,"2019"
"2502","graph",NA,NA,NA,"2019"
"2503","1",NA,NA,NA,"2019"
"2504","hand",NA,NA,NA,"2019"
"2505","panel",NA,NA,NA,"2019"
"2506","quarter",NA,NA,NA,"2019"
"2507","2019",NA,NA,NA,"2019"
"2508","banks",NA,NA,NA,"2019"
"2509","accounted",NA,NA,NA,"2019"
"2510","50",NA,NA,NA,"2019"
"2511","total",NA,NA,NA,"2019"
"2512","treasury",NA,NA,NA,"2019"
"2513","securities","trust",NA,NA,"2019"
"2514","held",NA,NA,NA,"2019"
"2515","banks",NA,NA,NA,"2019"
"2516","united","positive",1,NA,"2019"
"2517","united","trust",1,NA,"2019"
"2518","largest",NA,NA,NA,"2019"
"2519","30",NA,NA,NA,"2019"
"2520","banks",NA,NA,NA,"2019"
"2521","held",NA,NA,NA,"2019"
"2522","90",NA,NA,NA,"2019"
"2523","graph",NA,NA,NA,"2019"
"2524","2",NA,NA,NA,"2019"
"2525","left",NA,NA,NA,"2019"
"2526","hand",NA,NA,NA,"2019"
"2527","panel",NA,NA,NA,"2019"
"2528","time","anticipation",NA,NA,"2019"
"2529","largest",NA,NA,NA,"2019"
"2530","banks",NA,NA,NA,"2019"
"2531","held",NA,NA,NA,"2019"
"2532","25",NA,NA,NA,"2019"
"2533","reserves",NA,NA,NA,"2019"
"2534","funding",NA,NA,NA,"2019"
"2535","supply","positive",NA,NA,"2019"
"2536","short",NA,NA,NA,"2019"
"2537","notice",NA,NA,NA,"2019"
"2538","repo",NA,NA,NA,"2019"
"2539","markets",NA,NA,NA,"2019"
"2540","cash","anger",NA,NA,"2019"
"2541","cash","anticipation",NA,NA,"2019"
"2542","cash","fear",NA,NA,"2019"
"2543","cash","joy",NA,NA,"2019"
"2544","cash","positive",NA,NA,"2019"
"2545","cash","trust",NA,NA,"2019"
"2546","balances",NA,NA,NA,"2019"
"2547","held",NA,NA,NA,"2019"
"2548","treasury",NA,NA,NA,"2019"
"2549","federal",NA,NA,NA,"2019"
"2550","reserve","positive",NA,NA,"2019"
"2551","account","trust",NA,NA,"2019"
"2552","treasury",NA,NA,NA,"2019"
"2553","account","trust",NA,NA,"2019"
"2554","tga",NA,NA,NA,"2019"
"2555","grew",NA,NA,NA,"2019"
"2556","size",NA,NA,NA,"2019"
"2557","volatile",NA,NA,"negative","2019"
"2558","2015",NA,NA,NA,"2019"
"2559","resulting",NA,NA,NA,"2019"
"2560","drain",NA,NA,"negative","2019"
"2561","swings",NA,NA,NA,"2019"
"2562","reserves",NA,NA,NA,"2019"
"2563","reduced",NA,NA,NA,"2019"
"2564","cash","anger",NA,NA,"2019"
"2565","cash","anticipation",NA,NA,"2019"
"2566","cash","fear",NA,NA,"2019"
"2567","cash","joy",NA,NA,"2019"
"2568","cash","positive",NA,NA,"2019"
"2569","cash","trust",NA,NA,"2019"
"2570","buffers",NA,NA,NA,"2019"
"2571","banks",NA,NA,NA,"2019"
"2572","willingness","positive",2,"positive","2019"
"2573","lend",NA,NA,NA,"2019"
"2574","repo",NA,NA,NA,"2019"
"2575","market",NA,NA,NA,"2019"
"2576","debt","negative",-2,"negative","2019"
"2577","debt","sadness",-2,"negative","2019"
"2578","ceiling",NA,NA,NA,"2019"
"2579","suspended",NA,-1,NA,"2019"
"2580","august","positive",NA,NA,"2019"
"2581","2019",NA,NA,NA,"2019"
"2582","treasury",NA,NA,NA,"2019"
"2583","quickly",NA,NA,NA,"2019"
"2584","set",NA,NA,NA,"2019"
"2585","rebuild",NA,NA,NA,"2019"
"2586","dwindling",NA,NA,"negative","2019"
"2587","cash","anger",NA,NA,"2019"
"2588","cash","anticipation",NA,NA,"2019"
"2589","cash","fear",NA,NA,"2019"
"2590","cash","joy",NA,NA,"2019"
"2591","cash","positive",NA,NA,"2019"
"2592","cash","trust",NA,NA,"2019"
"2593","balances",NA,NA,NA,"2019"
"2594","draining",NA,NA,"negative","2019"
"2595","120",NA,NA,NA,"2019"
"2596","billion",NA,NA,NA,"2019"
"2597","reserves",NA,NA,NA,"2019"
"2598","30",NA,NA,NA,"2019"
"2599","days",NA,NA,NA,"2019"
"2600","14",NA,NA,NA,"2019"
"2601","august","positive",NA,NA,"2019"
"2602","17",NA,NA,NA,"2019"
"2603","september",NA,NA,NA,"2019"
"2604","half",NA,NA,NA,"2019"
"2605","amount",NA,NA,NA,"2019"
"2606","week",NA,NA,NA,"2019"
"2607","period",NA,NA,NA,"2019"
"2608","comparison",NA,NA,NA,"2019"
"2609","federal",NA,NA,NA,"2019"
"2610","reserve","positive",NA,NA,"2019"
"2611","runoff",NA,NA,NA,"2019"
"2612","removed",NA,NA,NA,"2019"
"2613","times",NA,NA,NA,"2019"
"2614","amount",NA,NA,NA,"2019"
"2615","graph",NA,NA,NA,"2019"
"2616","2",NA,NA,NA,"2019"
"2617","centre",NA,NA,NA,"2019"
"2618","panel",NA,NA,NA,"2019"
"2619","shifts",NA,NA,NA,"2019"
"2620","market",NA,NA,NA,"2019"
"2621","structure","positive",NA,NA,"2019"
"2622","structure","trust",NA,NA,"2019"
"2623","balance","positive",NA,NA,"2019"
"2624","sheet",NA,NA,NA,"2019"
"2625","composition",NA,NA,NA,"2019"
"2626","factors",NA,NA,NA,"2019"
"2627","explain","positive",NA,NA,"2019"
"2628","explain","trust",NA,NA,"2019"
"2629","banks",NA,NA,NA,"2019"
"2630","lend",NA,NA,NA,"2019"
"2631","repo",NA,NA,NA,"2019"
"2632","market",NA,NA,NA,"2019"
"2633","attractive",NA,NA,"positive","2019"
"2634","profit",NA,NA,NA,"2019"
"2635","opportunities",NA,2,NA,"2019"
"2636","reduction",NA,NA,NA,"2019"
"2637","money","anger",NA,NA,"2019"
"2638","money","anticipation",NA,NA,"2019"
"2639","money","joy",NA,NA,"2019"
"2640","money","positive",NA,NA,"2019"
